time,temperature,humidity,pressure,light,moisture_1,moisture_2,moisture_3
2023-06-06 04:27:05,27.6,71.75,998.3,814.37,100.0,0,0
2023-06-06 04:32:05,27.6,71.15,998.28,815.25,100.0,0,0
2023-06-06 04:37:05,27.6,71.56,998.31,816.14,100.0,0,0
2023-06-06 04:42:05,27.56,71.86,998.36,816.14,100.0,0,0
2023-06-06 04:47:05,27.6,71.79,998.36,815.25,100.0,0,0
2023-06-06 04:52:05,27.58,71.54,998.32,817.03,100.0,0,0
2023-06-06 04:57:05,27.58,70.83,998.27,816.14,100.0,0,0
2023-06-06 05:02:05,27.56,71.56,998.37,816.14,100.0,0,0
2023-06-06 05:07:05,27.56,71.67,998.22,816.69,100.0,0,0
2023-06-06 05:12:05,27.54,70.97,998.37,816.69,100.0,0,0
2023-06-06 05:17:05,27.29,60.45,998.34,786.11,100.0,0,0
2023-06-06 05:22:05,25.21,56.73,998.36,8.5,0.28,0,0
2023-06-06 05:27:05,24.66,60.28,998.49,15.1,0.0,0,0
2023-06-06 05:32:05,24.46,61.89,998.69,11.8,0.0,0,0
2023-06-06 05:37:05,24.12,62.43,998.68,13.15,0.0,0,0
2023-06-06 07:56:35,24.31,73.2,1001.36,38.71,65.12,0.0,0.0
2023-06-06 08:01:05,23.96,70.15,1001.27,37.36,65.77,0.0,0.0
2023-06-06 08:06:05,23.8,70.47,1001.17,27.64,63.87,0.0,0.0
2023-06-06 08:11:05,23.75,70.82,1001.2,31.74,63.43,0.0,0.0
2023-06-06 08:16:05,23.7,70.77,1001.1,40.85,63.02,0.0,0.0
2023-06-06 08:21:05,23.7,71.0,1001.12,49.54,61.19,0.0,0.0
2023-06-06 08:26:05,23.67,71.64,1001.2,59.2,61.42,0.0,0.0
2023-06-06 08:31:05,23.7,71.85,1001.22,63.85,60.97,0.0,0.0
2023-06-06 08:36:05,23.72,71.37,1001.24,70.63,60.45,0.0,0.0
2023-06-06 08:41:05,23.71,71.62,1001.27,74.12,61.36,0.0,0.0
2023-06-06 08:46:05,23.69,71.66,1001.23,74.12,60.97,0.0,0.0
2023-06-06 08:51:05,23.71,71.58,1001.21,72.16,60.68,0.0,0.0
2023-06-06 08:56:05,23.73,71.65,1001.21,75.28,60.68,0.0,0.0
2023-06-06 09:01:05,23.72,71.41,1001.14,74.12,61.14,0.0,0.0
2023-06-06 09:06:05,23.74,71.17,1001.22,70.63,61.08,0.0,0.0
2023-06-06 09:13:18,25.01,66.18,1001.2,68.86,0,0.0,0.0
2023-06-06 09:15:15,26.62,60.72,1001.17,62.87,0,0.0,0.0
