time,temperature,humidity,pressure,light,moisture_1,moisture_2,moisture_3
2023-05-31 06:12:05,27.16,63.1,999.03,1746.02,100.0,0,0
2023-05-31 06:17:05,27.59,57.6,999.14,1978.61,100.0,0,0
2023-05-31 06:22:05,28.32,57.45,999.2,2237.7,100.0,0,0
2023-05-31 06:27:05,27.42,60.17,999.22,1870.05,100.0,0,0
2023-05-31 06:32:05,27.78,59.11,999.24,1332.93,100.0,0,0
2023-05-31 06:37:05,27.48,59.72,999.27,1530.61,100.0,0,0
2023-05-31 06:42:05,27.95,56.72,999.27,2537.28,100.0,0,0
2023-05-31 06:47:05,27.72,57.42,999.36,1490.32,100.0,0,0
2023-05-31 06:52:05,26.6,61.54,999.37,1511.19,100.0,0,0
2023-05-31 06:57:05,26.72,62.19,999.38,1727.3,100.0,0,0
2023-05-31 07:02:05,27.12,59.91,999.4,1467.87,100.0,0,0
2023-05-31 07:07:05,27.56,59.36,999.37,1464.01,100.0,0,0
2023-05-31 07:12:05,28.55,56.4,999.4,2724.75,100.0,0,0
2023-05-31 07:17:05,29.08,54.95,999.49,2184.88,100.0,0,0
2023-05-31 07:22:05,28.01,54.67,999.45,1637.91,100.0,0,0
2023-05-31 07:27:05,26.8,61.13,999.48,1159.75,100.0,0,0
2023-05-31 07:32:05,26.18,63.35,999.45,1328.92,100.0,0,0
2023-05-31 07:37:05,27.69,56.43,999.5,1888.11,100.0,0,0
2023-05-31 07:42:05,32.01,45.13,999.65,4192.19,100.0,0,0
2023-05-31 07:47:05,35.63,36.76,999.77,4455.11,100.0,0,0
2023-05-31 07:52:05,34.42,39.76,999.77,5348.08,100.0,0,0
2023-05-31 07:57:05,35.9,37.53,999.71,6023.99,100.0,0,0
2023-05-31 08:02:05,34.84,39.31,999.7,2445.14,100.0,0,0
2023-05-31 08:07:05,37.01,34.81,999.72,7044.96,100.0,0,0
2023-05-31 08:12:05,38.18,31.12,999.84,8936.04,100.0,0,0
2023-05-31 08:17:05,40.51,27.74,999.89,12119.98,100.0,0,0
2023-05-31 08:22:05,39.49,29.11,999.95,12532.42,100.0,0,0
2023-05-31 08:27:05,34.28,38.01,999.82,2808.38,100.0,0,0
2023-05-31 08:32:05,32.17,44.15,999.75,1546.72,100.0,0,0
2023-05-31 08:37:05,32.73,43.64,999.77,5678.31,100.0,0,0
2023-05-31 08:42:05,33.13,41.56,999.86,3182.92,100.0,0,0
2023-05-31 08:47:05,35.64,37.24,1000.02,4423.13,100.0,0,0
2023-05-31 08:52:05,34.24,38.54,1000.05,2121.68,100.0,0,0
2023-05-31 08:57:05,33.87,41.99,1000.11,2560.94,100.0,0,0
