time,temperature,humidity,pressure,light,moisture_1,moisture_2,moisture_3
2023-05-29 04:56:05,20.0,87.17,997.18,1356.95,100.0,9.22,0.0
2023-05-29 05:01:05,20.49,86.1,997.28,1558.97,100.0,9.25,0.0
2023-05-29 05:06:05,20.67,84.83,997.29,1624.6,100.0,9.23,0.0
2023-05-29 05:11:05,21.08,83.64,997.29,1879.02,100.0,9.23,0.0
2023-05-29 05:16:05,21.37,82.19,997.25,2034.3,100.0,9.22,0.0
2023-05-29 05:21:05,23.85,74.03,997.36,2756.1,100.0,9.19,0.0
2023-05-29 05:26:05,27.34,61.88,997.43,3116.09,100.0,9.08,0.0
2023-05-29 05:31:05,28.83,56.63,997.57,3383.22,100.0,8.93,0.0
2023-05-29 05:36:05,29.8,56.2,997.58,3541.56,100.0,8.84,0.0
2023-05-29 05:41:05,30.29,52.51,997.62,4180.02,100.0,8.69,0.0
2023-05-29 05:44:30,29.11,51.77,997.49,776.45,0.84,0,0
2023-05-29 05:49:05,28.78,53.32,997.59,1366.71,73.78,0,0
2023-05-29 05:54:05,29.96,50.72,997.64,1447.66,73.63,0,0
2023-05-29 05:59:05,30.94,45.83,997.62,1457.79,73.56,0,0
2023-05-29 06:04:05,31.88,43.63,997.72,1690.29,73.5,0,0
2023-05-29 06:09:05,32.51,42.64,997.8,1952.36,73.46,0,0
2023-05-29 06:14:05,32.89,41.2,997.78,1952.77,73.38,0,0
2023-05-29 06:19:05,33.3,39.86,997.76,2061.49,73.33,0,0
2023-05-29 06:24:05,33.71,38.7,997.79,2022.17,73.31,0,0
2023-05-29 06:29:05,33.97,37.55,997.86,2119.31,73.31,0,0
2023-05-29 06:34:05,34.27,38.65,997.89,2347.2,73.19,0,0
2023-05-29 06:39:05,34.54,38.11,997.9,2447.25,73.19,0,0
2023-05-29 06:44:05,34.56,38.16,997.83,2600.86,73.25,0,0
2023-05-29 06:49:05,34.86,38.17,997.93,2872.61,73.19,0,0
2023-05-29 06:54:05,35.56,36.79,997.92,3244.47,73.19,0,0
2023-05-29 06:59:05,36.45,31.71,997.9,3670.21,73.14,0,0
2023-05-29 07:04:05,37.19,30.66,997.94,4126.13,73.14,0,0
2023-05-29 07:09:05,33.35,37.9,997.89,1646.4,67.5,0,0
2023-05-29 07:14:05,30.62,44.35,997.88,927.9,67.56,0,0
2023-05-29 07:19:05,28.67,47.47,997.89,918.76,67.68,0,0
2023-05-29 07:24:05,28.26,48.02,997.91,1062.92,67.87,0,0
2023-05-29 07:29:05,28.0,51.73,997.87,901.03,67.99,0,0
2023-05-29 07:34:05,27.9,50.15,997.92,1491.3,68.15,0,0
2023-05-29 07:39:05,29.31,45.29,998.03,1800.08,68.23,0,0
2023-05-29 07:44:05,29.78,43.21,998.0,1932.92,68.48,0,0
2023-05-29 07:49:05,30.33,41.6,998.02,2084.52,68.29,0,0
2023-05-29 07:54:05,30.5,44.77,998.03,1979.9,68.41,0,0
2023-05-29 07:59:05,30.48,43.82,998.01,1980.16,68.48,0,0
2023-05-29 08:04:05,29.76,46.53,997.98,1820.56,68.48,0,0
2023-05-29 08:09:05,30.07,48.19,998.04,1875.17,68.45,0,0
2023-05-29 08:14:05,29.8,46.3,998.09,1735.41,68.48,0,0
2023-05-29 08:19:05,28.85,52.75,998.05,1579.5,68.39,0,0
2023-05-29 08:24:05,28.64,50.95,998.13,1508.78,68.45,0,0
2023-05-29 08:29:05,28.52,48.58,998.09,1644.72,68.48,0,0
2023-05-29 08:34:05,28.63,50.39,998.11,1631.5,68.66,0,0
2023-05-29 08:39:05,28.99,47.1,998.14,1710.56,68.69,0,0
2023-05-29 08:44:05,28.78,50.62,998.1,1736.4,68.84,0,0
2023-05-29 08:49:05,28.99,47.93,998.17,1516.79,69.02,0,0
2023-05-29 08:54:05,29.08,49.68,998.17,1620.18,69.02,0,0
2023-05-29 08:59:05,29.19,52.38,998.17,1575.72,69.27,0,0
2023-05-29 09:04:05,29.21,49.83,998.18,1690.32,69.45,0,0
2023-05-29 09:09:05,29.64,46.19,998.13,1716.33,69.39,0,0
2023-05-29 09:14:05,28.89,52.15,998.15,1735.01,69.27,0,0
2023-05-29 09:19:05,29.04,52.14,998.18,1739.93,69.57,0,0
2023-05-29 09:24:05,28.81,48.89,998.17,1357.43,69.69,0,0
2023-05-29 09:29:05,28.4,50.2,998.2,1420.45,69.88,0,0
2023-05-29 09:34:05,28.28,47.87,998.18,1469.81,70.24,0,0
2023-05-29 09:39:05,28.42,47.39,998.21,1582.72,70.43,0,0
2023-05-29 09:44:05,29.17,43.56,998.29,1720.22,70.56,0,0
2023-05-29 09:49:05,30.38,41.55,998.28,1611.72,70.69,0,0
2023-05-29 09:54:05,30.82,40.65,998.22,1642.72,70.87,0,0
2023-05-29 09:59:05,30.71,44.55,998.25,1560.9,70.87,0,0
2023-05-29 10:04:05,30.78,41.19,998.27,1501.05,71.1,0,0
2023-05-29 10:09:05,31.29,40.26,998.28,1507.09,71.12,0,0
2023-05-29 10:14:05,30.77,44.73,998.32,1431.66,71.25,0,0
2023-05-29 10:19:05,29.96,46.12,998.27,1295.01,71.44,0,0
2023-05-29 10:24:05,30.69,44.04,998.25,1247.84,71.63,0,0
2023-05-29 10:29:05,30.08,42.91,998.19,1281.68,71.69,0,0
2023-05-29 10:34:05,30.44,46.14,998.18,1136.32,71.88,0,0
2023-05-29 10:39:05,31.07,45.06,998.05,1026.99,71.94,0,0
2023-05-29 10:44:05,31.07,42.75,998.04,1003.86,72.0,0,0
2023-05-29 10:49:05,30.61,46.84,998.04,1041.0,72.12,0,0
2023-05-29 10:54:05,30.59,47.73,998.06,1167.7,72.31,0,0
2023-05-29 10:59:05,30.34,47.32,998.0,1161.33,72.44,0,0
2023-05-29 11:04:05,30.03,50.75,997.95,1170.55,72.56,0,0
2023-05-29 11:09:05,29.81,47.04,997.9,1133.31,72.62,0,0
2023-05-29 11:14:05,30.02,47.08,997.88,1350.93,72.69,0,0
2023-05-29 11:19:05,29.75,45.31,997.83,1301.8,72.75,0,0
2023-05-29 11:24:05,29.18,48.49,997.87,1162.59,72.82,0,0
2023-05-29 11:29:05,28.97,48.55,997.9,1199.55,72.88,0,0
2023-05-29 11:34:05,28.95,49.91,997.86,1213.01,72.94,0,0
2023-05-29 11:39:05,29.19,48.42,997.87,1179.28,73.12,0,0
2023-05-29 11:44:05,29.01,49.11,997.82,1041.38,73.33,0,0
2023-05-29 11:49:05,28.64,49.23,997.76,1000.07,73.25,0,0
2023-05-29 11:54:05,28.24,52.12,997.77,885.5,73.53,0,0
2023-05-29 11:59:05,27.33,52.24,997.7,868.4,73.85,0,0
2023-05-29 12:04:05,27.39,54.33,997.68,948.28,73.69,0,0
2023-05-29 12:09:05,27.39,51.34,997.63,1027.95,73.85,0,0
2023-05-29 12:14:05,27.91,54.7,997.63,1050.49,74.04,0,0
2023-05-29 12:19:05,27.43,53.09,997.63,973.29,73.97,0,0
2023-05-29 12:24:05,27.49,52.72,997.58,977.12,74.1,0,0
2023-05-29 12:29:05,27.69,53.94,997.56,910.66,74.12,0,0
2023-05-29 12:34:05,27.51,62.21,997.54,815.68,74.23,0,0
2023-05-29 12:39:05,28.37,57.19,997.53,1077.16,74.29,0,0
2023-05-29 12:44:05,28.91,56.74,997.55,1109.12,74.36,0,0
2023-05-29 12:49:05,29.12,53.43,997.52,1064.56,74.42,0,0
2023-05-29 12:54:05,29.13,56.59,997.58,1053.45,74.55,0,0
2023-05-29 12:59:05,29.15,58.73,997.52,1032.17,74.62,0,0
2023-05-29 13:04:05,29.04,61.57,997.46,982.56,74.62,0,0
2023-05-29 13:09:05,28.87,54.57,997.42,914.87,74.5,0,0
2023-05-29 13:14:05,28.56,51.63,997.4,926.48,74.55,0,0
2023-05-29 13:19:05,28.47,56.33,997.35,920.11,74.62,0,0
2023-05-29 13:24:05,28.59,60.87,997.31,920.98,74.62,0,0
2023-05-29 13:29:05,28.46,57.17,997.27,908.05,74.62,0,0
2023-05-29 13:34:05,28.25,54.83,997.25,813.83,74.68,0,0
2023-05-29 13:39:05,28.24,57.32,997.27,784.23,74.68,0,0
2023-05-29 13:44:05,27.97,55.96,997.2,761.75,74.62,0,0
2023-05-29 13:49:05,27.98,52.05,997.24,806.45,74.68,0,0
2023-05-29 13:54:05,27.76,54.5,997.31,841.18,74.62,0,0
2023-05-29 13:59:05,27.73,56.16,997.38,855.55,74.68,0,0
2023-05-29 14:04:05,27.76,51.96,997.41,807.54,74.68,0,0
2023-05-29 14:09:05,27.87,60.62,997.48,894.31,74.81,0,0
2023-05-29 14:14:05,28.16,52.28,997.5,937.52,74.81,0,0
2023-05-29 14:19:05,28.24,52.38,997.49,919.95,74.75,0,0
2023-05-29 14:24:05,28.24,55.15,997.53,889.72,74.81,0,0
2023-05-29 14:29:05,28.21,52.38,997.54,884.63,74.74,0,0
2023-05-29 14:34:05,27.96,49.1,997.58,863.75,74.68,0,0
2023-05-29 14:39:05,27.77,46.45,997.54,829.34,74.75,0,0
2023-05-29 14:44:05,27.26,47.2,997.49,794.91,74.68,0,0
2023-05-29 14:49:05,27.26,50.3,997.33,785.69,74.81,0,0
2023-05-29 14:54:05,27.33,42.64,997.24,764.98,74.81,0,0
2023-05-29 14:59:05,27.34,55.66,997.27,766.16,74.87,0,0
2023-05-29 15:04:05,27.42,52.4,997.25,752.01,74.94,0,0
2023-05-29 15:09:05,27.1,47.55,997.3,768.63,74.94,0,0
2023-05-29 15:14:05,26.79,51.25,997.41,723.15,74.94,0,0
2023-05-29 15:19:05,26.64,48.25,997.35,685.16,74.94,0,0
2023-05-29 15:24:05,26.39,49.02,997.47,555.65,74.94,0,0
2023-05-29 15:29:05,25.66,47.31,997.39,596.32,74.87,0,0
2023-05-29 15:34:05,25.65,54.57,997.33,650.71,74.94,0,0
2023-05-29 15:39:05,25.81,51.42,997.33,635.05,75.06,0,0
2023-05-29 15:44:05,25.97,50.86,997.27,677.45,75.13,0,0
2023-05-29 15:49:05,26.07,53.57,997.33,662.7,75.26,0,0
2023-05-29 15:54:05,26.15,56.18,997.34,618.18,75.32,0,0
2023-05-29 15:59:05,25.87,56.82,997.34,564.31,75.38,0,0
2023-05-29 16:04:05,25.78,60.51,997.27,565.71,75.45,0,0
2023-05-29 16:09:05,26.01,57.22,997.3,575.47,75.39,0,0
2023-05-29 16:14:05,26.16,53.25,997.41,545.0,75.45,0,0
2023-05-29 16:19:05,26.21,54.83,997.3,500.11,75.77,0,0
2023-05-29 16:24:05,25.88,55.69,997.27,466.58,75.79,0,0
2023-05-29 16:29:05,25.91,56.26,997.18,458.16,75.71,0,0
2023-05-29 16:34:05,25.9,60.07,997.21,432.72,75.71,0,0
2023-05-29 16:39:05,25.99,61.66,997.18,408.36,75.64,0,0
2023-05-29 16:44:05,25.93,59.28,997.21,379.0,75.77,0,0
2023-05-29 16:49:05,25.89,60.49,997.22,353.01,75.83,0,0
2023-05-29 16:54:05,25.82,63.55,997.17,325.0,75.77,0,0
2023-05-29 16:59:05,25.89,62.87,997.12,276.09,75.77,0,0
2023-05-29 17:04:05,25.84,60.83,997.1,239.28,75.77,0,0
2023-05-29 17:09:05,25.56,58.7,997.11,221.74,75.71,0,0
2023-05-29 17:14:05,25.39,58.32,997.16,196.4,75.71,0,0
2023-05-29 17:19:05,25.1,67.0,997.24,159.88,75.71,0,0
2023-05-29 17:24:05,24.9,63.59,997.27,118.29,75.71,0,0
2023-05-29 17:29:05,24.7,62.07,997.27,302.36,65.18,0,0
2023-05-29 17:34:05,24.68,60.24,997.23,253.12,65.0,0,0
2023-05-29 17:39:05,24.56,60.34,997.31,211.57,64.88,0,0
2023-05-29 17:44:05,24.23,63.19,997.29,172.91,64.83,0,0
2023-05-29 17:49:05,23.93,65.38,997.21,135.79,64.76,0,0
2023-05-29 17:54:05,23.81,69.49,997.11,92.82,64.82,0,0
2023-05-29 17:59:05,23.62,69.4,997.12,80.8,64.88,0,0
2023-05-29 18:04:05,23.42,71.51,997.1,54.55,64.94,0,0
2023-05-29 18:09:05,23.29,72.9,997.11,34.06,64.94,0,0
2023-05-29 18:14:05,23.14,73.51,997.09,22.08,65.0,0,0
2023-05-29 18:19:05,23.17,74.02,997.09,6.36,64.94,0,0
2023-05-29 18:24:05,22.97,74.46,997.16,7.95,65.06,0,0
2023-05-29 18:29:05,22.91,76.45,997.21,2.32,65.12,0,0
2023-05-29 18:34:05,22.85,75.37,997.26,1.16,65.06,0,0
2023-05-29 18:39:05,22.83,75.67,997.18,0.0,65.18,0,0
2023-05-29 18:44:05,22.7,76.83,997.31,0.0,65.23,0,0
2023-05-29 18:49:05,22.6,76.73,997.36,0.0,65.24,0,0
2023-05-29 18:54:05,22.55,76.81,997.37,0.0,65.24,0,0
2023-05-29 18:59:05,22.53,77.96,997.42,0.89,65.36,0,0
2023-05-29 19:04:05,22.51,78.25,997.45,0.89,65.35,0,0
2023-05-29 19:09:05,22.41,78.29,997.48,0.0,65.36,0,0
2023-05-29 19:14:05,22.25,79.39,997.47,0.89,65.47,0,0
2023-05-29 19:19:05,22.17,79.57,997.54,0.0,65.48,0,0
2023-05-29 19:24:05,22.21,79.56,997.62,0.89,65.54,0,0
2023-05-29 19:29:05,22.03,80.12,997.55,0.89,65.48,0,0
2023-05-29 19:34:05,22.09,79.81,997.52,0.89,65.41,0,0
2023-05-29 19:39:05,21.9,80.86,997.46,0.0,65.47,0,0
2023-05-29 19:44:05,21.81,81.53,997.54,0.0,65.48,0,0
2023-05-29 19:49:05,21.84,81.26,997.68,0.0,65.54,0,0
2023-05-29 19:54:05,21.72,82.24,997.66,0.89,65.65,0,0
2023-05-29 19:59:05,21.72,82.18,997.72,0.89,65.7,0,0
2023-05-29 20:04:05,21.65,82.81,997.85,0.0,65.77,0,0
2023-05-29 20:09:05,21.68,82.46,997.84,0.0,65.77,0,0
2023-05-29 20:14:05,21.63,82.89,997.81,0.0,65.83,0,0
2023-05-29 20:19:05,21.67,82.79,997.78,0.0,65.89,0,0
2023-05-29 20:24:05,21.62,83.08,997.83,0.0,65.89,0,0
2023-05-29 20:29:05,21.58,83.12,997.86,0.0,66.07,0,0
2023-05-29 20:35:05,21.75,82.2,997.87,0.0,65.89,0,0
2023-05-29 20:40:05,21.59,82.55,997.95,0.0,65.77,0,0
2023-05-29 20:45:05,21.47,83.04,997.89,0.0,65.83,0,0
2023-05-29 20:50:05,21.56,83.38,997.96,0.0,65.95,0,0
2023-05-29 20:55:05,21.43,82.39,998.02,0.0,65.89,0,0
2023-05-29 21:00:05,21.37,83.3,998.09,0.0,65.89,0,0
2023-05-29 21:05:05,21.45,82.38,998.07,0.0,65.89,0,0
2023-05-29 21:10:05,21.4,82.59,997.99,0.0,65.83,0,0
2023-05-29 21:15:05,21.38,82.02,998.01,0.0,65.95,0,0
2023-05-29 21:20:05,21.27,81.87,998.02,0.0,66.01,0,0
2023-05-29 21:25:05,21.37,82.96,998.0,0.0,66.01,0,0
2023-05-29 21:30:05,21.29,82.23,998.01,0.0,66.01,0,0
2023-05-29 21:35:05,21.21,82.25,998.16,0.0,66.01,0,0
2023-05-29 21:40:05,21.12,80.59,998.27,0.0,66.19,0,0
2023-05-29 21:45:05,21.02,80.97,998.22,0.0,66.19,0,0
2023-05-29 21:50:05,20.89,79.68,998.32,0.0,66.25,0,0
2023-05-29 21:55:05,20.77,81.39,998.43,0.0,66.25,0,0
2023-05-29 22:00:05,20.67,82.27,998.46,0.0,66.25,0,0
2023-05-29 22:05:05,20.63,81.22,998.45,0.0,66.31,0,0
2023-05-29 22:10:05,20.61,82.62,998.38,0.0,66.31,0,0
2023-05-29 22:15:05,20.78,82.27,998.31,0.0,66.43,0,0
2023-05-29 22:20:05,20.79,80.6,998.26,0.0,66.43,0,0
2023-05-29 22:25:05,20.83,78.76,998.21,0.0,66.34,0,0
2023-05-29 22:30:05,20.69,78.14,998.15,0.0,66.43,0,0
2023-05-29 22:35:05,20.64,78.25,998.19,0.0,66.19,0,0
2023-05-29 22:40:05,20.55,77.03,998.18,0.0,66.25,0,0
2023-05-29 22:45:05,20.58,76.41,998.21,0.0,66.19,0,0
2023-05-29 22:50:05,20.53,74.24,998.14,0.0,66.25,0,0
2023-05-29 22:55:05,20.54,71.18,998.07,0.0,66.25,0,0
2023-05-29 23:00:05,20.53,70.71,997.98,0.0,66.25,0,0
2023-05-29 23:05:05,20.52,71.63,998.06,0.0,66.31,0,0
2023-05-29 23:10:05,20.47,71.65,998.05,0.0,66.31,0,0
2023-05-29 23:15:05,20.47,76.18,998.0,0.0,66.31,0,0
2023-05-29 23:20:05,20.45,76.64,997.95,0.0,66.37,0,0
2023-05-29 23:25:05,20.41,74.3,997.86,0.0,66.37,0,0
2023-05-29 23:30:05,20.37,76.03,997.87,0.0,66.37,0,0
2023-05-29 23:35:05,20.37,78.37,997.96,0.0,66.49,0,0
2023-05-29 23:40:05,20.37,80.42,997.96,0.0,66.4,0,0
2023-05-29 23:45:05,20.35,79.51,997.87,0.0,66.49,0,0
2023-05-29 23:50:05,20.35,81.35,997.77,0.0,66.61,0,0
2023-05-29 23:55:05,20.37,77.99,997.73,0.0,66.55,0,0
