time,temperature,humidity,pressure,light,moisture_1,moisture_2,moisture_3
2023-05-30 03:50:05,20.1,84.86,997.84,6.31,66.61,0,0
2023-05-30 03:55:05,20.12,86.06,997.87,16.16,66.61,0,0
2023-05-30 04:00:05,20.15,85.99,997.91,25.82,66.61,0,0
2023-05-30 04:05:05,20.16,86.57,997.94,42.45,66.61,0,0
2023-05-30 04:10:05,20.17,87.43,998.05,60.75,66.67,0,0
2023-05-30 04:15:05,20.28,87.03,998.08,87.73,66.61,0,0
2023-05-30 04:20:05,20.3,86.64,998.17,114.58,66.61,0,0
2023-05-30 04:25:05,20.31,87.37,998.23,154.03,66.59,0,0
2023-05-30 04:30:05,20.34,86.93,998.25,200.39,66.61,0,0
2023-05-30 04:35:05,20.54,86.7,998.34,245.17,66.61,0,0
2023-05-30 04:40:05,20.6,87.04,998.37,305.24,66.61,0,0
2023-05-30 04:45:05,20.75,86.8,998.4,364.46,66.55,0,0
2023-05-30 04:50:05,20.92,85.25,998.42,442.52,66.79,0,0
2023-05-30 04:55:05,21.16,85.38,998.39,534.44,66.83,0,0
2023-05-30 05:00:05,21.52,84.35,998.38,670.21,66.71,0,0
2023-05-30 05:05:05,22.04,82.15,998.45,859.56,66.67,0,0
2023-05-30 05:10:05,22.58,79.93,998.48,953.86,66.55,0,0
2023-05-30 05:15:05,22.88,78.11,998.55,998.95,66.49,0,0
2023-05-30 05:20:05,23.67,75.29,998.58,1333.97,66.31,0,0
2023-05-30 05:25:05,25.2,68.77,998.67,1133.7,65.77,0,0
2023-05-30 05:30:05,24.79,69.46,998.66,1263.8,65.71,0,0
2023-05-30 05:35:05,24.81,69.39,998.74,1287.2,65.6,0,0
2023-05-30 05:40:05,25.0,69.77,998.85,1387.52,65.52,0,0
2023-05-30 05:45:05,25.26,70.78,998.87,940.55,95.81,0,0
2023-05-30 05:50:05,25.81,65.86,998.87,985.09,0.0,0,0
2023-05-30 05:52:23,25.93,65.18,998.9,979.69,0.0,0,0
2023-05-30 05:57:05,26.36,66.38,999.0,1237.79,68.9,0,0
2023-05-30 06:02:05,26.61,63.03,998.99,1244.52,68.72,0,0
2023-05-30 06:07:05,27.04,69.27,999.0,1384.82,100.0,0,0
2023-05-30 06:12:05,28.53,60.84,999.07,1815.16,0,0,0
2023-05-30 06:17:05,29.7,60.17,999.21,1657.72,0,0,0
2023-05-30 06:22:05,30.27,49.98,999.22,1638.88,0,0,0
2023-05-30 06:27:05,31.69,47.96,999.2,2292.25,0,0,0
2023-05-30 06:32:05,33.03,44.76,999.25,2545.29,0,0,0
2023-05-30 06:37:05,33.69,43.05,999.35,2789.12,0,0,0
2023-05-30 06:42:05,34.27,38.71,999.38,3124.8,0,0,0
2023-05-30 06:47:05,35.14,36.69,999.42,3488.85,0,0,0
2023-05-30 06:52:05,35.99,34.83,999.42,3735.13,22.21,0,0
2023-05-30 06:57:05,36.61,33.81,999.47,3957.24,30.9,0,0
2023-05-30 07:02:05,37.35,32.01,999.43,4136.45,100.0,0,0
2023-05-30 07:07:05,38.18,30.51,999.46,4439.45,100.0,0,0
2023-05-30 07:12:05,38.41,28.87,999.47,4114.73,100.0,0,0
2023-05-30 07:17:05,37.79,31.69,999.45,2162.75,100.0,0,0
2023-05-30 07:22:05,32.92,42.77,999.32,2000.05,100.0,0,0
2023-05-30 07:27:05,35.89,33.99,999.32,4313.12,100.0,0,0
2023-05-30 07:32:05,38.78,28.01,999.39,4985.96,100.0,0,0
2023-05-30 07:37:05,40.08,26.45,999.41,5215.89,100.0,0,0
2023-05-30 07:42:05,40.51,25.78,999.35,6067.29,100.0,0,0
2023-05-30 07:47:05,40.91,24.92,999.41,6325.51,100.0,0,0
2023-05-30 07:52:05,40.9,25.64,999.43,5514.39,100.0,0,0
2023-05-30 07:57:05,41.24,23.87,999.44,6069.56,100.0,0,0
2023-05-30 08:02:05,41.16,24.26,999.49,6213.02,100.0,0,0
2023-05-30 08:07:05,41.13,23.99,999.48,6855.92,100.0,0,0
2023-05-30 08:12:05,41.66,24.75,999.47,8330.25,100.0,0,0
2023-05-30 08:17:05,42.49,23.02,999.48,12536.3,100.0,0,0
2023-05-30 08:22:05,43.29,21.04,999.46,12691.88,100.0,0,0
2023-05-30 08:27:05,43.09,21.86,999.44,14170.56,100.0,0,0
2023-05-30 08:32:05,42.92,21.09,999.42,12443.01,100.0,0,0
2023-05-30 08:37:05,41.88,23.58,999.33,7622.32,100.0,0,0
2023-05-30 08:42:05,39.77,24.59,999.23,5109.26,100.0,0,0
2023-05-30 08:47:05,39.33,25.79,999.24,4787.92,100.0,0,0
2023-05-30 08:52:05,38.18,29.31,999.24,3635.05,100.0,0,0
2023-05-30 08:57:05,35.6,36.83,999.21,3416.94,100.0,0,0
2023-05-30 09:02:05,34.39,42.97,999.19,2661.74,100.0,0,0
2023-05-30 09:07:05,33.19,42.99,999.17,2276.8,100.0,0,0
2023-05-30 09:12:05,32.01,45.65,999.13,2060.69,100.0,0,0
2023-05-30 09:17:05,31.58,45.59,999.18,2198.18,100.0,0,0
2023-05-30 09:22:05,31.36,46.88,999.19,2262.97,100.0,0,0
2023-05-30 09:27:05,31.0,50.11,999.18,2165.87,100.0,0,0
2023-05-30 09:32:05,30.52,53.57,999.18,2040.05,100.0,0,0
2023-05-30 09:37:05,30.28,51.68,999.23,1971.8,100.0,0,0
2023-05-30 09:42:05,30.17,51.98,999.22,2325.4,100.0,0,0
2023-05-30 09:47:05,30.96,46.17,999.17,3253.04,100.0,0,0
2023-05-30 09:52:05,32.0,43.1,999.09,3883.22,100.0,0,0
2023-05-30 09:57:05,32.54,44.24,999.13,3677.81,100.0,0,0
2023-05-30 10:02:05,33.21,39.4,999.1,4242.91,100.0,0,0
2023-05-30 10:07:05,33.92,38.63,999.17,4810.51,100.0,0,0
2023-05-30 10:12:05,33.95,40.13,999.15,4587.9,100.0,0,0
2023-05-30 10:17:05,33.48,44.17,999.12,3594.81,100.0,0,0
2023-05-30 10:22:05,33.49,42.22,999.1,2937.47,100.0,0,0
2023-05-30 10:27:05,32.41,45.88,999.05,3841.41,100.0,0,0
2023-05-30 10:32:05,32.35,44.84,998.99,3672.1,100.0,0,0
2023-05-30 10:37:05,32.12,46.59,998.91,5101.2,100.0,0,0
2023-05-30 10:42:05,31.74,47.34,998.94,3222.62,100.0,0,0
2023-05-30 10:47:05,32.09,50.99,998.97,3696.16,100.0,0,0
2023-05-30 10:52:05,31.72,45.28,999.01,3455.61,100.0,0,0
2023-05-30 10:57:05,31.37,47.7,999.01,3858.48,100.0,0,0
2023-05-30 11:02:05,31.7,47.26,998.91,7919.16,100.0,0,0
2023-05-30 11:07:05,31.97,45.86,998.84,3302.02,100.0,0,0
2023-05-30 11:12:05,31.42,49.16,998.76,3154.65,100.0,0,0
2023-05-30 11:17:05,30.87,49.25,998.73,1951.62,100.0,0,0
2023-05-30 11:22:05,30.51,48.43,998.78,2244.98,100.0,0,0
2023-05-30 11:27:05,30.61,50.87,998.8,3262.48,100.0,0,0
2023-05-30 11:32:05,31.02,48.67,998.81,6052.54,100.0,0,0
2023-05-30 11:37:05,32.05,49.97,998.84,5891.95,100.0,0,0
2023-05-30 11:42:05,32.14,48.27,998.86,4107.67,100.0,0,0
2023-05-30 11:47:05,31.64,48.23,998.8,2484.38,100.0,0,0
2023-05-30 11:52:05,31.04,48.2,998.8,4309.31,100.0,0,0
2023-05-30 11:57:05,31.81,50.97,998.61,3198.23,100.0,0,0
2023-05-30 12:02:05,31.68,49.07,998.67,3955.79,100.0,0,0
2023-05-30 12:07:05,32.07,48.16,998.63,3882.44,100.0,0,0
2023-05-30 12:12:05,31.69,52.32,998.61,3382.0,100.0,0,0
2023-05-30 12:17:05,31.18,52.77,998.62,2537.08,100.0,0,0
2023-05-30 12:22:05,30.75,57.19,998.6,2669.0,100.0,0,0
2023-05-30 12:27:05,31.36,54.11,998.6,2518.19,100.0,0,0
2023-05-30 12:32:05,31.67,52.18,998.6,2517.03,100.0,0,0
2023-05-30 12:37:05,31.57,49.97,998.51,2515.05,100.0,0,0
2023-05-30 12:42:05,31.81,52.63,998.47,2946.59,100.0,0,0
2023-05-30 12:47:05,31.76,48.42,998.43,2953.41,100.0,0,0
2023-05-30 12:52:05,31.26,47.89,998.4,2443.46,100.0,0,0
2023-05-30 12:57:05,30.78,50.44,998.34,2128.82,100.0,0,0
2023-05-30 13:02:05,30.68,52.37,998.31,2043.49,100.0,0,0
2023-05-30 13:07:05,30.69,50.28,998.29,2043.82,100.0,0,0
2023-05-30 13:12:05,30.71,52.58,998.26,1711.76,100.0,0,0
2023-05-30 13:17:05,29.82,51.96,998.18,1548.76,100.0,0,0
2023-05-30 13:22:05,29.23,53.72,998.19,1204.0,100.0,0,0
2023-05-30 13:27:05,28.86,54.66,998.18,1351.41,0,0,0
2023-05-30 13:32:05,28.88,58.73,998.21,1409.45,0,0,0
2023-05-30 13:37:05,29.04,57.72,998.29,1413.79,100.0,0,0
2023-05-30 13:42:05,28.98,57.72,998.28,1375.28,100.0,0,0
2023-05-30 13:47:05,28.81,56.23,998.2,1475.59,100.0,0,0
2023-05-30 13:52:05,28.87,55.34,998.19,1590.21,100.0,0,0
2023-05-30 13:57:05,28.84,58.46,998.21,1435.17,100.0,0,0
2023-05-30 14:02:05,28.78,56.14,998.17,1597.88,100.0,0,0
2023-05-30 14:07:05,28.84,55.61,998.13,1774.41,100.0,0,0
2023-05-30 14:12:05,28.88,56.97,998.13,1668.99,100.0,0,0
2023-05-30 14:17:05,28.83,58.05,998.11,1568.65,100.0,0,0
2023-05-30 14:22:05,28.76,58.41,998.1,1598.27,100.0,0,0
2023-05-30 14:27:05,28.75,56.43,998.1,1642.05,100.0,0,0
2023-05-30 14:32:05,28.71,56.6,998.09,1536.23,100.0,0,0
2023-05-30 14:37:05,28.23,57.71,998.05,1222.84,100.0,0,0
2023-05-30 14:42:05,28.02,59.14,998.04,1177.89,100.0,0,0
2023-05-30 14:47:05,27.86,56.8,997.97,1065.43,100.0,0,0
2023-05-30 14:52:05,27.67,57.89,997.94,987.27,100.0,0,0
2023-05-30 14:57:05,27.35,57.84,997.93,940.71,100.0,0,0
2023-05-30 15:02:05,27.14,62.41,997.83,928.9,100.0,0,0
2023-05-30 15:07:05,27.23,65.34,997.83,915.48,100.0,0,0
2023-05-30 15:12:05,27.18,65.04,997.83,896.15,100.0,0,0
2023-05-30 15:17:05,27.12,65.01,997.81,793.59,100.0,0,0
2023-05-30 15:22:05,26.81,63.95,997.83,828.19,100.0,0,0
2023-05-30 15:27:05,26.67,60.07,997.77,789.35,100.0,0,0
2023-05-30 15:32:05,26.66,61.15,997.76,738.74,100.0,0,0
2023-05-30 15:37:05,26.56,62.11,997.75,700.64,100.0,0,0
2023-05-30 15:42:05,26.47,59.91,997.7,724.77,100.0,0,0
2023-05-30 15:47:05,26.47,63.78,997.7,695.3,100.0,0,0
2023-05-30 15:52:05,26.37,64.53,997.71,666.97,100.0,0,0
2023-05-30 15:57:05,26.29,67.25,997.69,655.53,100.0,0,0
2023-05-30 16:02:05,26.21,68.58,997.72,669.5,100.0,0,0
2023-05-30 16:07:05,26.07,67.06,997.84,462.92,100.0,0,0
2023-05-30 16:12:05,25.88,67.25,997.81,465.49,100.0,0,0
2023-05-30 17:17:05,25.61,66.55,998.0,223.01,100.0,0,0
2023-05-30 17:22:05,25.14,69.05,998.04,172.02,100.0,0,0
2023-05-30 17:27:05,24.92,70.2,998.04,186.6,100.0,0,0
2023-05-30 17:32:05,24.68,72.86,997.94,174.06,100.0,0,0
2023-05-30 17:37:05,24.47,70.83,997.96,147.67,100.0,0,0
2023-05-30 17:42:05,24.22,72.51,997.99,119.64,100.0,0,0
2023-05-30 17:47:05,24.04,73.26,998.05,92.97,100.0,0,0
2023-05-30 17:52:05,23.9,72.38,998.05,55.11,100.0,0,0
2023-05-30 17:57:05,23.77,73.1,998.08,35.61,100.0,0,0
2023-05-30 18:02:05,23.53,74.9,998.09,29.69,100.0,0,0
2023-05-30 18:07:05,23.46,75.2,998.14,22.46,100.0,0,0
2023-05-30 18:12:05,23.37,75.27,998.19,14.81,100.0,0,0
2023-05-30 18:17:05,23.35,74.84,998.2,6.92,100.0,0,0
2023-05-30 18:22:05,23.27,76.58,998.18,2.13,100.0,0,0
2023-05-30 18:27:05,23.31,76.32,998.24,0.89,100.0,0,0
2023-05-30 18:32:05,23.21,75.0,998.23,0.41,100.0,0,0
2023-05-30 18:37:05,23.17,75.62,998.19,0.0,100.0,0,0
2023-05-30 18:42:05,23.07,75.89,998.25,0.0,100.0,0,0
2023-05-30 18:47:05,23.0,77.6,998.33,0.0,100.0,0,0
2023-05-30 18:52:05,22.95,79.21,998.36,0.0,100.0,0,0
2023-05-30 18:57:05,22.86,77.34,998.42,0.0,100.0,0,0
2023-05-30 19:02:05,22.79,81.25,998.49,0.0,100.0,0,0
2023-05-30 19:07:05,22.76,78.01,998.58,0.0,100.0,0,0
2023-05-30 19:12:05,22.64,79.65,998.62,0.0,100.0,0,0
2023-05-30 19:17:05,22.61,79.16,998.66,0.0,100.0,0,0
2023-05-30 19:22:05,22.5,79.49,998.73,0.0,67.99,0,0
2023-05-30 19:27:05,22.49,81.11,998.77,0.0,93.09,0,0
2023-05-30 19:32:05,22.42,80.42,998.78,0.0,75.45,0,0
2023-05-30 19:37:05,22.36,80.97,998.79,0.0,93.9,0,0
2023-05-30 19:42:05,22.28,83.36,998.76,0.0,100.0,0,0
2023-05-30 19:47:05,22.28,83.04,998.8,0.0,100.0,0,0
2023-05-30 19:52:05,22.22,82.55,998.85,0.0,100.0,0,0
2023-05-30 19:57:05,22.13,83.34,998.86,0.0,100.0,0,0
2023-05-30 20:02:05,22.08,83.38,998.83,0.0,60.8,0,0
2023-05-30 20:07:05,22.02,82.81,998.9,0.0,99.55,0,0
2023-05-30 20:12:05,22.01,82.47,998.83,0.0,100.0,0,0
2023-05-30 20:17:05,21.97,82.52,998.85,0.0,100.0,0,0
2023-05-30 20:22:05,21.93,82.96,998.9,0.0,100.0,0,0
2023-05-30 20:27:05,21.87,83.17,998.81,0.0,100.0,0,0
2023-05-30 20:32:05,21.81,83.09,998.81,0.0,100.0,0,0
2023-05-30 20:37:05,21.77,83.09,998.84,0.0,72.56,0,0
2023-05-30 20:42:05,21.76,83.73,998.86,0.0,100.0,0,0
2023-05-30 20:47:05,21.76,84.5,998.94,0.0,100.0,0,0
2023-05-30 20:52:05,21.66,83.37,998.89,0.0,99.02,0,0
2023-05-30 20:57:05,21.66,85.21,998.88,0.0,100.0,0,0
2023-05-30 21:02:05,21.68,85.17,998.84,0.0,100.0,0,0
2023-05-30 21:07:05,21.58,82.71,998.84,0.0,100.0,0,0
2023-05-30 21:12:05,21.56,82.93,998.8,0.0,100.0,0,0
2023-05-30 21:17:05,21.52,84.66,998.75,0.0,100.0,0,0
2023-05-30 21:22:05,21.57,83.14,998.78,0.0,100.0,0,0
2023-05-30 21:27:05,21.48,83.75,998.84,0.0,100.0,0,0
2023-05-30 21:32:05,21.47,84.09,998.96,0.0,100.0,0,0
2023-05-30 21:37:05,21.46,81.64,998.94,0.0,100.0,0,0
2023-05-30 21:42:05,21.4,81.54,998.96,0.0,100.0,0,0
2023-05-30 21:47:05,21.44,80.25,999.0,0.0,100.0,0,0
2023-05-30 21:52:05,21.43,82.93,998.98,0.0,100.0,0,0
2023-05-30 21:57:05,21.43,81.26,998.98,0.0,99.14,0,0
2023-05-30 22:02:05,21.36,81.98,999.07,0.0,100.0,0,0
2023-05-30 22:07:05,21.37,83.42,999.06,0.0,100.0,0,0
2023-05-30 22:12:05,21.39,83.52,999.05,0.0,100.0,0,0
2023-05-30 22:17:05,21.32,82.57,999.03,0.0,100.0,0,0
2023-05-30 22:22:05,21.37,82.55,999.0,0.0,100.0,0,0
2023-05-30 22:27:05,21.36,82.22,998.95,0.0,100.0,0,0
2023-05-30 22:32:05,21.37,82.88,998.91,0.0,98.94,0,0
2023-05-30 22:37:05,21.37,83.83,998.86,0.0,100.0,0,0
2023-05-30 22:42:05,21.34,83.66,998.82,0.0,100.0,0,0
2023-05-30 22:47:05,21.33,84.04,998.88,0.0,100.0,0,0
2023-05-30 22:52:05,21.3,84.31,998.82,0.0,100.0,0,0
2023-05-30 22:57:05,21.33,84.06,998.8,0.0,100.0,0,0
2023-05-30 23:02:05,21.29,83.63,998.77,0.0,100.0,0,0
2023-05-30 23:07:05,21.26,83.31,998.73,0.0,100.0,0,0
2023-05-30 23:12:05,21.24,83.73,998.73,0.0,100.0,0,0
2023-05-30 23:17:05,21.21,83.83,998.72,0.0,95.98,0,0
2023-05-30 23:22:05,21.15,83.7,998.64,0.0,96.21,0,0
2023-05-30 23:27:05,21.14,83.35,998.61,0.0,93.38,0,0
2023-05-30 23:32:05,21.08,84.15,998.59,0.0,100.0,0,0
2023-05-30 23:37:05,21.05,85.18,998.47,0.0,100.0,0,0
2023-05-30 23:42:05,21.11,85.58,998.49,0.0,100.0,0,0
2023-05-30 23:47:05,21.0,85.88,998.37,0.0,100.0,0,0
2023-05-30 23:52:05,20.92,85.84,998.29,0.0,78.75,0,0
2023-05-30 23:57:05,20.91,85.85,998.27,0.0,100.0,0,0
